,SampleNumber,TimeStamp,EMG1,EMG2,EMG3,EMG4,EMG5,EMG6,EMG7,EMG8
967,967,1503604435678,0,9,5,0,-1,0,2,-1
968,968,1503604435682,-22,24,15,1,28,10,-5,10
969,969,1503604435697,-4,-5,-3,1,1,-3,-5,-12
970,970,1503604435704,21,-8,-1,2,-8,-4,-2,-1
971,971,1503604435713,-1,11,0,-4,3,-1,-2,-3
972,972,1503604435727,-14,-1,-11,-3,-14,-2,-1,-3
973,973,1503604435734,-24,-13,0,5,31,18,4,3
974,974,1503604435743,25,8,-3,-2,-11,-3,-6,2
975,975,1503604435744,14,43,29,6,3,-1,-1,4
976,976,1503604435757,-14,5,-3,-5,-6,-12,-10,-13
977,977,1503604435764,2,-5,-8,-5,-43,-15,2,20
978,978,1503604435772,-2,2,-2,1,50,15,-6,-15
979,979,1503604435773,7,-4,2,-2,-6,0,-3,6
980,980,1503604435787,0,-16,-15,-3,0,-3,2,-8
981,981,1503604435794,4,-4,-2,1,-23,-5,4,3
982,982,1503604435802,-25,-39,-13,-3,9,10,5,-2
983,983,1503604435817,28,13,0,0,-3,-1,-3,-8
984,984,1503604435824,-27,0,-4,0,19,5,-6,-4
985,985,1503604435832,13,8,-5,1,2,-3,-3,2
986,986,1503604435847,22,1,-5,0,4,-10,-4,15
987,987,1503604435854,-12,-9,-6,-6,4,0,3,12
988,988,1503604435862,-2,-4,4,-3,-3,-2,-2,-10
989,989,1503604435879,6,-7,-8,-3,-7,-6,-3,-8
990,990,1503604435884,-7,-2,-3,-5,-5,-5,-6,-14
991,991,1503604435892,21,15,20,5,1,1,3,3
992,992,1503604435907,7,6,-3,-3,-15,-1,2,-8
993,993,1503604435915,-16,-7,-5,1,9,8,-6,-4
994,994,1503604435922,5,-1,1,0,-1,6,3,7
995,995,1503604435937,8,7,2,1,13,9,5,6
996,996,1503604435945,-1,-4,-3,-1,4,-3,1,-3
997,997,1503604435953,-14,-5,0,-3,11,-11,1,-13
998,998,1503604435966,-10,3,-7,-3,2,-3,-4,-8
999,999,1503604435974,-6,-7,-2,-1,4,6,-5,-1
1000,1000,1503604435982,2,-8,-4,1,40,17,-2,-5
1001,1001,1503604435997,-5,-4,4,0,-2,-5,-5,1
1002,1002,1503604436004,13,1,2,-1,-29,-14,1,15
1003,1003,1503604436014,-7,-9,-7,-5,-8,-5,-1,-2
1004,1004,1503604436027,-15,-15,-2,-2,-7,-7,7,6
1005,1005,1503604436034,25,-12,-6,-4,-7,-3,0,15
1006,1006,1503604436042,1,-1,-4,0,-17,-7,4,4
1007,1007,1503604436057,3,7,-3,1,-17,-3,-5,-15
1008,1008,1503604436064,20,-5,-4,0,0,3,0,0
1009,1009,1503604436074,0,8,-3,-3,-20,-14,2,6
1010,1010,1503604436087,-12,0,3,0,-5,-9,-4,-11
1011,1011,1503604436094,6,2,-4,-1,5,4,-3,-1
1012,1012,1503604436095,-12,-12,-1,0,-8,-4,0,2
1013,1013,1503604436102,-11,-1,-5,-3,6,7,-2,-9
1014,1014,1503604436117,-43,-5,-7,-1,-1,0,-2,-69
1015,1015,1503604436125,7,6,-1,-2,-5,-2,-2,9
1016,1016,1503604436133,-12,0,4,2,8,-1,-4,7
1017,1017,1503604436147,-26,-7,-6,-1,-7,4,-9,-23
