,Start,End,Ignored
0,750.0,833.3333333333334,1
1,1240.0,1313.3333333333333,2
2,1550.0,1650.0,3
3,2330.0,2556.6666666666665,4
4,3633.3333333333335,3713.3333333333335,1
5,4426.666666666667,4506.666666666667,2
6,4906.666666666667,4996.666666666667,3
7,5663.333333333333,5826.666666666667,4
8,6826.666666666667,6916.666666666667,1
9,7620.0,7720.0,2
10,8453.333333333334,8530.0,3
11,9606.666666666666,9780.0,4
12,11096.666666666666,11160.0,1
13,12373.333333333334,12450.0,2
14,13360.0,13430.0,3
15,14426.666666666666,14533.333333333334,4
16,15573.333333333334,15666.666666666666,1
17,16866.666666666668,16936.666666666668,2
18,17716.666666666668,17780.0,3
19,19190.0,19280.0,4
20,20200.0,20280.0,1
21,21200.0,21266.666666666668,2
22,22120.0,22173.333333333332,3
23,23683.333333333332,23900.0,4
24,25026.666666666668,25100.0,1
25,26040.0,26106.666666666668,2
26,27060.0,27146.666666666668,3
27,28150.0,28313.333333333332,4
28,29370.0,29470.0,1
29,30673.333333333332,30763.333333333332,2
30,31483.333333333332,31596.666666666668,3
31,32956.666666666664,33036.666666666664,4
32,34133.333333333336,34203.333333333336,1
33,35153.333333333336,35313.333333333336,2
34,36166.666666666664,36256.666666666664,3
35,37473.333333333336,37680.0,4
36,40383.333333333336,40456.666666666664,1
37,41340.0,41456.666666666664,2
38,42773.333333333336,42856.666666666664,3
39,43863.333333333336,43980.0,4
