,SampleNumber,TimeStamp,EMG1,EMG2,EMG3,EMG4,EMG5,EMG6,EMG7,EMG8
987,987,1503699300721,-4,-5,2,2,-1,-1,0,6
988,988,1503699300735,2,2,0,0,0,-2,3,9
989,989,1503699300743,8,-6,-4,0,0,-1,2,1
990,990,1503699300750,5,3,-1,0,1,1,1,1
991,991,1503699300765,22,1,-2,-5,-4,-4,-5,-9
992,992,1503699300772,-9,-13,-6,-2,-3,-3,-4,-12
993,993,1503699300780,-3,-1,3,2,1,0,0,-5
994,994,1503699300781,8,10,-2,-2,-2,-1,-3,-4
995,995,1503699300795,-5,3,3,1,-1,-1,-2,-2
996,996,1503699300803,-1,4,-5,-2,0,2,3,8
997,997,1503699300818,-1,21,-4,-3,-2,0,-3,-10
998,998,1503699300826,14,-2,1,2,0,0,1,7
999,999,1503699300832,14,-11,-8,-3,-2,-1,1,4
1000,1000,1503699300840,-6,0,-6,-2,-1,0,-3,-8
1001,1001,1503699300855,-5,2,9,3,0,-1,0,-5
1002,1002,1503699300864,-8,-4,7,2,2,0,2,10
1003,1003,1503699300870,-2,3,0,-1,-1,-1,-3,-2
1004,1004,1503699300889,-13,-8,-4,-4,-3,-3,-1,-2
1005,1005,1503699300893,-16,3,1,-4,-3,-3,-1,-9
1006,1006,1503699300900,-7,-2,4,5,1,-1,-3,-18
1007,1007,1503699300918,-3,-28,-6,-3,-3,-1,0,5
1008,1008,1503699300923,7,3,3,2,1,-2,0,3
1009,1009,1503699300930,2,-8,-7,-2,0,1,1,-3
1010,1010,1503699300945,2,4,2,2,3,1,0,5
1011,1011,1503699300955,12,10,7,8,10,1,2,3
1012,1012,1503699300961,-6,1,1,-2,-2,0,0,2
1013,1013,1503699300975,-8,-8,-4,-6,-5,-1,-5,-7
1014,1014,1503699300989,-1,-5,-4,-3,-1,2,-1,-1
1015,1015,1503699300997,-1,2,-1,0,-1,-1,1,2
1016,1016,1503699301005,1,0,-3,-5,-5,-3,-3,-2
1017,1017,1503699301012,-1,1,-1,-1,0,1,-2,1
1018,1018,1503699301029,-6,-8,-3,-2,-2,-1,-1,-2
1019,1019,1503699301036,31,19,6,4,-1,-1,1,0
1020,1020,1503699301043,-8,-5,-1,0,1,2,-2,1
1021,1021,1503699301057,2,0,4,1,-2,1,2,14
1022,1022,1503699301065,17,4,0,0,0,-3,-8,-6
1023,1023,1503699301072,3,12,3,0,0,-1,-1,2
1024,1024,1503699301088,-5,-4,2,3,2,0,4,4
1025,1025,1503699301095,-12,4,4,-1,-2,-3,-3,-9
1026,1026,1503699301103,2,1,-2,-2,0,-1,0,6
1027,1027,1503699301120,-9,-7,-5,-4,-3,-5,-5,-15
1028,1028,1503699301125,-7,-2,-1,-2,0,-2,0,-5
1029,1029,1503699301132,-1,-5,2,0,1,2,2,7
1030,1030,1503699301147,6,-1,-1,1,1,0,0,1
1031,1031,1503699301155,8,1,-10,-2,1,0,0,-1
1032,1032,1503699301163,-4,38,26,7,2,4,5,11
1033,1033,1503699301177,-13,-11,-1,0,0,-2,1,2
1034,1034,1503699301186,3,-11,-13,-5,-5,-3,-3,-16
1035,1035,1503699301193,-24,-9,5,1,0,-1,-4,-17
1036,1036,1503699301207,-14,-3,-5,-3,-3,-3,-1,3
1037,1037,1503699301215,12,0,-3,-1,0,1,0,19
1038,1038,1503699301223,-22,-11,-8,-5,-1,-1,0,-10
1039,1039,1503699301237,-9,5,0,-1,0,0,-1,-6
1040,1040,1503699301245,9,0,-3,0,-1,-1,0,-1
1041,1041,1503699301256,-2,-4,-7,-3,-4,-2,-1,-3
1042,1042,1503699301267,-2,-26,-13,-2,-2,-1,-3,-6
1043,1043,1503699301275,-7,-9,-9,-4,-2,-1,1,-2
1044,1044,1503699301284,3,-6,-3,-3,-3,0,-1,6
1045,1045,1503699301297,-9,-2,4,3,1,1,2,18
1046,1046,1503699301305,7,3,1,-1,1,-1,-1,2
1047,1047,1503699301312,0,-5,-1,0,-2,0,0,7
1048,1048,1503699301327,5,4,3,1,1,-1,-3,-1
1049,1049,1503699301337,-3,-8,-1,2,0,-2,-1,-9
1050,1050,1503699301343,1,2,0,0,-1,-2,-1,1
1051,1051,1503699301357,-4,-2,0,-3,-3,0,-1,-2
1052,1052,1503699301365,-1,-4,1,0,1,0,3,0
1053,1053,1503699301372,3,4,3,-1,1,0,0,-4
1054,1054,1503699301388,-5,-6,-3,-3,-3,-1,-1,-4
1055,1055,1503699301396,1,1,-3,-3,-3,-2,-5,-25
1056,1056,1503699301403,-1,3,2,-2,-1,1,2,4
1057,1057,1503699301417,19,7,-3,-4,-2,-3,-1,3
1058,1058,1503699301425,-3,2,-1,-1,0,-2,-2,-2
1059,1059,1503699301433,-1,2,1,2,0,-1,-2,2
1060,1060,1503699301447,-1,2,-2,-3,-1,-2,-2,0
1061,1061,1503699301455,1,-2,-4,0,1,-1,1,4
1062,1062,1503699301463,2,-1,-2,0,-1,0,-2,-3
1063,1063,1503699301477,7,2,0,0,0,-1,-2,-4
1064,1064,1503699301485,0,-7,-2,0,-1,0,1,1
1065,1065,1503699301492,16,11,0,-4,-2,-1,-1,4
1066,1066,1503699301493,-2,-3,-2,-2,-2,0,-1,-7
1067,1067,1503699301507,2,4,2,3,3,-2,-4,-11
1068,1068,1503699301515,-14,-2,1,0,-1,-1,1,5
1069,1069,1503699301524,19,5,-2,-3,-3,-4,-9,-2
1070,1070,1503699301525,1,1,-2,0,-4,1,6,-1
1071,1071,1503699301537,6,2,-1,-3,-1,-1,-4,-2
1072,1072,1503699301545,5,7,-1,-4,-5,-2,-3,6
1073,1073,1503699301552,-1,-3,1,1,-3,0,-1,-1
1074,1074,1503699301567,-3,1,3,1,1,0,-1,-1
1075,1075,1503699301575,3,6,6,1,0,0,1,0
1076,1076,1503699301583,-2,-4,-3,0,-2,-1,-1,1
1077,1077,1503699301598,3,-2,-1,-2,-1,-1,-1,1
1078,1078,1503699301605,-6,-1,2,-2,0,-1,-1,-4
1079,1079,1503699301612,-14,-10,-6,-2,-2,0,2,0
1080,1080,1503699301627,-15,-7,-6,0,1,-1,-3,-2
1081,1081,1503699301635,-1,4,0,0,0,-1,-1,1
1082,1082,1503699301643,7,2,2,-2,-1,-1,-1,-2
1083,1083,1503699301659,0,-1,-1,3,2,-1,-2,-3
1084,1084,1503699301665,7,3,1,0,0,-2,-2,-2
1085,1085,1503699301672,7,-1,-4,-4,-3,1,-3,-1
1086,1086,1503699301691,2,7,5,2,-1,1,-1,6
1087,1087,1503699301695,-3,-1,-1,-3,-1,-1,-1,0
1088,1088,1503699301703,2,0,0,-2,-2,1,-2,2
1504,1504,1503699305911,-4,-4,4,3,4,5,12,28
1505,1505,1503699305919,-14,-9,2,0,-1,0,-3,-8
1506,1506,1503699305932,-2,-1,-3,-2,-2,1,5,40
1507,1507,1503699305939,-12,0,2,1,-1,-5,-5,-18
1508,1508,1503699305947,13,11,5,2,3,-5,-13,-13
1509,1509,1503699305955,-5,-9,-3,-1,-1,0,1,-1
1510,1510,1503699305969,-12,-11,-5,-4,-2,-1,-4,-14
1511,1511,1503699305977,0,-8,-7,-3,-2,4,10,17
1512,1512,1503699305987,8,3,3,-1,-2,-8,-8,-15
1513,1513,1503699305999,-8,7,0,-2,-4,-4,-4,11
1514,1514,1503699306007,3,3,-1,-1,-4,9,2,8
1515,1515,1503699306020,4,0,-1,-6,-16,1,8,3
1516,1516,1503699306030,25,11,4,1,-5,-14,-4,-2
1517,1517,1503699306037,14,12,0,-2,0,-4,-1,4
1518,1518,1503699306045,3,2,-4,-3,-6,-2,-3,-4
1519,1519,1503699306061,0,-2,4,4,6,-3,-1,-2
1520,1520,1503699306067,-27,-17,-7,-5,1,1,10,2
1521,1521,1503699306074,-23,-9,2,3,-2,3,7,-1
1522,1522,1503699306090,-7,0,-2,-3,0,6,5,-14
1523,1523,1503699306097,0,-1,-7,-5,-2,2,4,8
1524,1524,1503699306098,13,5,-2,-1,4,3,-8,-3
1525,1525,1503699306105,13,1,-1,-1,2,-4,3,45
1526,1526,1503699306121,-12,-7,-4,-3,-1,-2,5,-2
1527,1527,1503699306127,6,-8,-5,-1,-3,0,-12,2
1528,1528,1503699306135,-8,-10,-2,-1,1,0,-8,-18
1529,1529,1503699306150,26,16,1,-3,-2,-3,0,-9
1530,1530,1503699306158,8,5,1,1,2,-1,-2,-11
1531,1531,1503699306165,-2,0,1,1,-1,1,2,-5
1532,1532,1503699306179,4,0,-3,-1,-2,-5,0,-5
1533,1533,1503699306187,-11,0,1,2,0,2,2,-5
1534,1534,1503699306196,-7,-6,0,0,4,1,-5,6
1535,1535,1503699306209,-18,-4,-1,1,3,5,6,-31
1536,1536,1503699306217,25,2,0,0,1,0,7,51
1537,1537,1503699306225,-2,12,3,-1,0,-2,-5,-21
1538,1538,1503699306226,-20,-8,-4,-3,-3,-3,-5,-10
1539,1539,1503699306239,25,1,-2,-2,-2,-4,-3,15
1540,1540,1503699306247,1,2,3,2,3,1,-3,-26
1541,1541,1503699306255,-8,-2,-4,-4,-2,-1,0,-12
1542,1542,1503699306270,-12,3,1,0,-1,0,1,-4
1543,1543,1503699306277,-10,-3,0,0,4,4,3,-10
1544,1544,1503699306285,-5,-1,-1,-1,0,-1,3,8
1545,1545,1503699306300,-2,-1,-2,-1,-2,0,-1,-3
1546,1546,1503699306308,3,7,2,0,-1,-4,-7,-2
1547,1547,1503699306315,-8,4,0,-2,-2,-1,-1,-11
1548,1548,1503699306330,14,-2,-9,-5,-5,-6,-11,-8
1549,1549,1503699306337,-4,-3,-1,-2,-1,-3,6,0
1550,1550,1503699306345,7,1,1,2,-1,-6,1,13
1551,1551,1503699306360,12,1,-1,1,-2,-5,5,12
1552,1552,1503699306368,-10,-3,1,-1,-2,-3,-4,1
1553,1553,1503699306374,-9,-5,-2,2,-1,-1,1,21
1554,1554,1503699306390,4,8,-1,-3,-3,1,2,-7
1555,1555,1503699306398,-2,-12,-4,-3,-1,0,-1,-7
1556,1556,1503699306405,1,-8,0,1,1,2,3,0
1557,1557,1503699306420,-2,3,-1,1,0,0,-7,-19
1558,1558,1503699306428,5,1,-1,-2,-1,0,6,2
1559,1559,1503699306435,-21,-8,-2,-1,-2,-1,4,0
1560,1560,1503699306450,-2,3,4,3,1,2,0,7
1561,1561,1503699306457,7,-5,-7,-4,-4,-5,-3,-1
1562,1562,1503699306458,-4,1,4,0,-1,-2,-2,-7
1563,1563,1503699306465,6,0,1,-1,1,2,0,1
1564,1564,1503699306480,-2,-2,-4,-2,-2,0,-5,-9
1565,1565,1503699306489,3,4,2,2,1,0,-2,13
1566,1566,1503699306495,5,4,-2,-2,-1,0,-4,-1
1567,1567,1503699306509,3,2,-2,0,-2,3,-1,5
1568,1568,1503699306517,4,5,3,4,1,-3,-8,-13
1569,1569,1503699306526,3,5,1,-2,0,-4,-2,-4
1570,1570,1503699306540,14,5,0,-1,-1,0,1,2
1571,1571,1503699306548,-6,-7,-5,-2,-2,-3,-2,-1
