,SampleNumber,TimeStamp,EMG1,EMG2,EMG3,EMG4,EMG5,EMG6,EMG7,EMG8
797,797,1503510457509,-20,0,2,-4,-7,0,-11,-16
798,798,1503510457518,9,-27,-8,0,-5,-7,-4,3
799,799,1503510457535,1,8,6,-1,1,4,15,4
800,800,1503510457540,16,2,1,-1,3,2,15,42
801,801,1503510457548,5,-9,-6,-9,-2,9,24,92
802,802,1503510457563,-19,-9,0,2,0,-3,1,-17
803,803,1503510457570,-33,3,-3,-1,-1,4,1,2
804,804,1503510457578,-62,-8,-11,-6,-6,-3,-6,-53
805,805,1503510457592,-11,8,5,2,8,12,13,2
806,806,1503510457600,23,10,5,1,0,-4,-28,1
807,807,1503510457608,-45,-3,-4,6,0,-13,-12,-6
808,808,1503510457623,52,4,1,-1,0,0,11,-40
809,809,1503510457630,63,-14,-5,-6,-3,2,6,-29
810,810,1503510457638,-9,9,-2,-4,-2,-2,-4,19
811,811,1503510457652,3,-4,1,-1,0,0,-3,19
812,812,1503510457660,-15,-5,-1,-1,-7,-3,4,16
813,813,1503510457668,-21,1,0,-2,0,-3,-2,-5
814,814,1503510457683,-27,-5,-2,0,2,1,-2,-19
815,815,1503510457689,4,4,-1,0,2,2,0,-6
816,816,1503510457698,3,7,2,0,-2,1,7,3
817,817,1503510457712,38,-2,4,-4,-5,-4,-10,-24
818,818,1503510457723,30,-11,-3,-6,-5,-8,-12,5
819,819,1503510457731,-88,1,-4,-2,-3,-5,-10,56
820,820,1503510457743,6,2,2,0,0,3,9,31
821,821,1503510457750,1,7,4,0,0,4,8,20
822,822,1503510457758,34,8,0,-2,2,-3,-4,25
823,823,1503510457772,-39,8,-2,-1,1,4,0,-25
824,824,1503510457774,10,0,1,2,3,0,7,23
825,825,1503510457780,-106,-8,-2,-2,-4,-3,-3,-18
826,826,1503510457788,58,5,-1,-1,0,2,2,-18
827,827,1503510457803,22,-4,-1,2,3,5,-4,-33
828,828,1503510457810,3,-9,-9,-3,4,-7,8,16
829,829,1503510457818,58,9,1,2,-1,-3,2,-4
830,830,1503510457834,-2,-32,0,0,-4,-4,4,0
831,831,1503510457840,-60,-15,-4,0,-2,-5,-9,31
832,832,1503510457848,-7,-8,-8,-2,-5,-2,-11,-25
833,833,1503510457864,-13,3,6,1,1,0,0,4
834,834,1503510457869,5,22,4,4,1,0,9,-21
835,835,1503510457870,23,15,8,2,0,1,-4,19
836,836,1503510457878,42,14,1,3,2,-4,-4,-43
837,837,1503510457892,-33,2,-8,-1,-4,-3,-15,-28
838,838,1503510457900,-4,12,0,-3,-3,-2,-2,-10
839,839,1503510457908,-26,-7,-16,-6,-2,0,-4,35
840,840,1503510457923,23,3,4,3,-1,4,4,13
841,841,1503510457931,-1,-3,9,0,-5,-7,-26,-48
842,842,1503510457938,29,4,0,-2,-5,1,12,2
843,843,1503510457952,33,5,-3,-3,0,2,9,-5
