,SampleNumber,TimeStamp,EMG1,EMG2,EMG3,EMG4,EMG5,EMG6,EMG7,EMG8
761,761,1503602230022,-12,1,-1,0,2,4,4,-17
762,762,1503602230031,13,-3,-2,-2,-2,-4,-7,8
763,763,1503602230044,-4,3,3,3,2,0,-1,-31
764,764,1503602230052,-7,4,-1,1,2,0,-3,-18
765,765,1503602230059,-9,2,2,0,0,0,0,-11
766,766,1503602230074,-11,-2,-1,-2,-3,2,1,6
767,767,1503602230082,-12,-5,-1,0,0,-1,0,-2
768,768,1503602230090,-2,-2,1,1,0,-1,1,-4
769,769,1503602230104,36,5,-1,-2,-3,-1,0,18
770,770,1503602230112,-2,-2,0,0,-2,2,-1,-6
771,771,1503602230119,-14,-2,0,2,0,-1,2,-5
772,772,1503602230135,4,2,-3,-1,0,1,-1,3
773,773,1503602230142,-10,-3,-2,-2,-1,-2,1,-14
774,774,1503602230150,-7,-2,-2,-2,-9,-5,-9,-13
775,775,1503602230171,-6,1,-2,-2,-3,-5,6,-6
776,776,1503602230173,9,-2,0,1,1,-1,-4,10
777,777,1503602230179,-1,-1,1,0,0,-2,0,1
778,778,1503602230194,-4,-1,-1,-1,1,-1,4,-3
779,779,1503602230202,-11,-1,0,2,3,4,-2,-6
780,780,1503602230210,-6,-2,0,-1,-1,-1,-1,-4
781,781,1503602230224,2,-2,-1,-1,-2,0,0,-2
782,782,1503602230232,6,-1,-2,-1,1,-1,4,8
783,783,1503602230242,2,-1,2,0,-1,-1,-3,3
784,784,1503602230255,1,1,2,-1,2,3,4,-4
785,785,1503602230261,0,-2,-3,-2,-1,-1,-1,-1
786,786,1503602230270,-3,-1,-2,-1,-2,-2,0,-5
787,787,1503602230284,-4,-2,2,1,0,-1,-1,-4
788,788,1503602230292,6,-2,-6,-6,-2,-3,-3,1
789,789,1503602230299,2,0,8,6,1,1,1,5
790,790,1503602230300,1,0,-3,-2,0,-1,-1,0
791,791,1503602230314,-5,-5,-6,-3,-1,1,0,-4
792,792,1503602230321,-1,16,1,3,0,0,0,-4
793,793,1503602230329,2,-6,-7,-5,0,-1,-1,2
794,794,1503602230344,0,-11,-7,0,-3,-1,-1,0
795,795,1503602230352,0,1,3,2,0,0,-2,-2
796,796,1503602230359,-4,-3,-3,-5,-3,-2,-3,-1
797,797,1503602230375,-3,8,5,5,0,-1,-1,-4
798,798,1503602230389,-3,-18,-4,-3,1,0,-2,3
799,799,1503602230391,18,0,-2,1,0,-2,2,1
800,800,1503602230404,0,-2,2,-3,-4,-2,-1,-2
801,801,1503602230412,-3,1,4,0,1,1,-1,1
802,802,1503602230419,-20,-3,-1,-2,0,-1,0,-2
803,803,1503602230435,-6,-1,0,-1,1,2,2,4
804,804,1503602230441,-20,-4,-2,-1,0,0,-2,-2
805,805,1503602230449,-8,-1,-6,-5,-3,-2,-4,-9
806,806,1503602230464,-5,-5,-2,-1,1,0,2,1
807,807,1503602230466,9,-2,-2,-3,-2,-2,-1,3
808,808,1503602230472,-4,-4,0,3,1,2,-1,0
809,809,1503602230479,9,9,2,-4,-12,-2,0,-2
810,810,1503602230494,-2,-1,1,-4,-8,-2,2,0
811,811,1503602230501,5,2,2,1,3,0,-1,-1
812,812,1503602230510,-2,0,-1,0,-3,0,-1,-1
813,813,1503602230524,2,-2,-4,-3,1,-1,1,1
814,814,1503602230534,2,8,6,3,5,1,-1,2
815,815,1503602230540,2,12,3,0,3,-1,-1,-1
816,816,1503602230554,-14,-8,-3,-2,-1,1,2,2
817,817,1503602230561,7,-3,3,7,9,3,-2,-3
818,818,1503602230570,4,-3,-6,-1,3,0,-1,-1
819,819,1503602230584,-1,-5,-5,-3,-2,0,1,-2
820,820,1503602230592,1,2,5,4,-6,-2,-1,-1
821,821,1503602230601,2,-2,-3,-1,-5,-1,1,2
822,822,1503602230614,2,-2,-4,-5,7,-2,-2,0
823,823,1503602230621,32,11,5,2,0,-1,1,4
824,824,1503602230637,-3,-4,-2,-2,-4,-1,-3,-2
825,825,1503602230644,9,5,-7,-2,3,1,-3,1
826,826,1503602230652,-4,4,5,5,1,0,-1,-6
827,827,1503602230668,3,-4,-3,-3,-5,-1,-2,-1
828,828,1503602230674,-7,0,-5,0,-3,0,0,2
829,829,1503602230681,-9,-6,2,1,-1,-1,0,0
830,830,1503602230697,3,-2,-2,-2,1,0,0,-1
831,831,1503602230704,-6,4,12,1,-1,-1,1,-1
832,832,1503602230712,2,0,-2,2,0,-1,-1,1
833,833,1503602230726,-1,17,7,3,1,1,-1,1
834,834,1503602230735,-1,-22,2,-3,-1,-1,-1,0
835,835,1503602230743,-14,-14,-1,-1,-2,-4,-4,-3
836,836,1503602230757,-7,-8,-9,-3,-1,-2,1,0
837,837,1503602230764,-17,-1,-3,-3,-2,-2,-1,-2
838,838,1503602230772,-5,6,3,0,0,1,-1,-1
839,839,1503602230786,-2,0,-5,-3,-1,-1,1,-2
840,840,1503602230794,8,11,2,0,1,1,2,3
841,841,1503602230803,-1,11,4,2,0,0,-2,-2
842,842,1503602230817,4,8,1,-2,-5,-1,0,-4
843,843,1503602230824,-1,-9,-7,-2,-3,0,-1,-2
844,844,1503602230832,-1,0,-2,-2,-1,2,-1,0
845,845,1503602230846,-5,-7,-2,-1,-2,-4,-2,-2
846,846,1503602230854,5,-31,-14,-5,-3,-2,-4,-2
847,847,1503602230862,7,-3,0,0,0,1,2,2
848,848,1503602230877,-10,-3,2,1,2,-3,2,0
849,849,1503602230884,1,-4,-4,-2,-1,-2,0,-1
850,850,1503602230892,10,16,10,2,-1,-1,-1,2
851,851,1503602230907,-3,1,0,-1,-1,1,-2,0
852,852,1503602230914,-3,6,-3,-1,-2,-1,-1,-4
853,853,1503602230922,7,-3,0,0,0,-1,0,1
854,854,1503602230937,18,9,5,0,0,-1,0,1
855,855,1503602230944,9,-4,-7,-1,0,-2,-1,3
856,856,1503602230952,6,5,5,7,2,-1,-1,2
857,857,1503602230966,-2,-1,1,0,1,1,0,2
858,858,1503602230974,-2,3,-1,-3,-5,-3,0,-4
859,859,1503602230975,-14,-9,-1,-4,0,-1,-2,1
860,860,1503602230982,-7,3,2,-1,-1,-1,-3,-3
861,861,1503602230997,-13,-16,-9,1,-1,-2,-3,-9
862,862,1503602231004,-1,-4,-1,-1,-2,-4,-4,-2
863,863,1503602231012,-12,-1,-3,-4,0,0,1,0
864,864,1503602231026,-1,-3,-2,1,-1,-1,-1,-1
865,865,1503602231034,0,-1,-1,-3,-2,0,1,1
866,866,1503602231043,-2,-1,-1,-3,0,1,0,-3
867,867,1503602231057,4,3,-1,-2,-2,0,-1,-2
868,868,1503602231064,-2,-1,3,2,-1,-2,-1,0
869,869,1503602231074,-2,5,12,1,-5,-2,-2,-2
870,870,1503602231086,1,-8,-22,-13,-1,-1,0,0
871,871,1503602231095,2,5,1,10,4,-2,-2,1
872,872,1503602231104,-2,15,45,5,7,3,2,-2
873,873,1503602231117,-10,4,-8,-10,-4,-3,-4,-9
874,874,1503602231124,-4,-7,-20,-3,-5,-1,-4,-2
875,875,1503602231132,8,15,-8,-1,13,6,1,3
876,876,1503602231147,-4,3,8,2,0,-1,-4,-4
877,877,1503602231154,1,-10,-4,2,-3,-3,-4,-2
878,878,1503602231162,-1,-8,-17,-8,-6,-1,-1,0
879,879,1503602231178,-5,0,0,8,-1,0,0,-2
880,880,1503602231184,4,0,-5,2,-1,-3,0,-1
881,881,1503602231192,-6,-4,-8,-9,-6,-4,0,-1
882,882,1503602231207,-2,6,19,7,1,-2,-2,-5
883,883,1503602231216,-2,-9,25,-3,-3,1,1,2
884,884,1503602231222,1,-7,-10,-1,-2,-2,-2,-3
885,885,1503602231239,-3,-8,-11,10,5,-1,1,-1
886,886,1503602231244,-2,-1,-1,5,-4,0,1,3
887,887,1503602231252,-2,-2,-12,-10,1,0,-1,2
888,888,1503602231266,7,4,0,3,0,-1,-1,1
889,889,1503602231275,-1,3,10,8,-7,-1,-2,-2
890,890,1503602231282,3,-1,-5,-10,-6,-1,1,-1
891,891,1503602231297,3,1,5,-13,-7,-1,-1,-1
892,892,1503602231314,-1,0,4,2,-5,-1,2,-1
893,893,1503602231328,-2,2,13,6,-2,1,-1,1
894,894,1503602231334,-7,-1,-7,0,-5,-2,-1,-3
895,895,1503602231335,-2,-8,-12,-13,-5,-3,1,2
896,896,1503602231350,-11,-4,-5,-3,0,-1,-1,-2
897,897,1503602231357,5,3,-11,8,9,5,0,3
898,898,1503602231365,-1,3,-6,-2,7,-2,-1,-1
899,899,1503602231373,0,1,3,-1,2,0,0,-3
900,900,1503602231387,3,-6,-8,6,-1,1,4,3
901,901,1503602231394,4,3,-6,3,6,-1,-2,-3
902,902,1503602231411,7,-8,-25,4,0,1,0,4
903,903,1503602231417,1,7,2,8,5,1,-3,-1
904,904,1503602231425,-7,-3,17,-6,-1,-4,-2,-4
905,905,1503602231432,7,-9,-3,-5,-8,-5,-4,-4
906,906,1503602231449,-4,1,-3,-1,3,4,2,-1
907,907,1503602231454,-15,-7,-17,-25,-2,-2,0,-2
908,908,1503602231470,1,3,10,9,1,-1,0,2
909,909,1503602231477,16,1,-6,-4,-2,1,1,3
910,910,1503602231491,-28,-6,3,-1,-4,1,0,-4
911,911,1503602231492,-9,-2,1,-8,-2,-1,2,1
912,912,1503602231508,-4,6,12,6,7,-2,2,-2
913,913,1503602231515,0,13,11,8,-4,-2,-1,1
914,914,1503602231530,9,-3,-18,-13,-6,-1,0,4
915,915,1503602231537,-19,-14,4,-4,0,-1,-4,-1
916,916,1503602231545,17,9,-2,0,1,0,-2,0
917,917,1503602231567,-16,-5,0,2,1,0,0,-4
918,918,1503602231568,-20,-8,-2,2,1,-3,-4,-2
919,919,1503602231575,25,10,7,10,3,0,2,3
920,920,1503602231590,9,4,-5,-2,-4,2,1,1
921,921,1503602231597,10,4,-11,-7,-5,-3,-1,0
922,922,1503602231605,12,-1,13,3,-2,-2,-5,-1
923,923,1503602231619,-26,-2,6,3,-1,-4,-3,-4
924,924,1503602231628,2,-1,1,-4,-1,-1,-2,-4
1257,1257,1503602234912,30,3,-3,-3,-1,1,0,8
1258,1258,1503602234927,-4,3,4,0,2,0,-2,-4
1259,1259,1503602234935,3,-6,-3,-2,-2,1,1,4
1260,1260,1503602234942,4,2,-2,0,0,-2,0,0
1261,1261,1503602234959,10,-1,-5,-4,-2,-1,1,2
1262,1262,1503602234964,-3,-2,-3,-3,-3,-4,-5,-5
1263,1263,1503602234972,-11,-6,0,-1,-2,2,0,-3
1264,1264,1503602234986,8,3,1,-1,0,-1,0,4
1265,1265,1503602234994,4,-6,-7,0,0,-2,-1,2
1266,1266,1503602235002,-3,-2,2,4,-1,-2,-1,-1
1267,1267,1503602235017,7,6,-1,-1,2,2,3,3
1268,1268,1503602235026,-7,11,7,3,0,0,0,1
1269,1269,1503602235033,16,11,1,-5,-3,-1,-2,9
1270,1270,1503602235046,1,-10,0,-2,2,0,2,1
1271,1271,1503602235054,-65,-11,2,2,-1,-2,-6,-10
1272,1272,1503602235062,-1,3,2,7,1,1,1,4
1273,1273,1503602235077,14,-4,3,-6,-1,-1,0,-2
1274,1274,1503602235084,7,1,-1,-5,0,0,0,-4
1275,1275,1503602235094,-5,1,-1,2,0,1,0,1
1276,1276,1503602235106,14,-3,-8,-4,-1,-1,-3,16
1277,1277,1503602235114,14,-17,-6,-3,-2,-2,0,5
1278,1278,1503602235122,9,14,6,2,3,2,1,-3
1279,1279,1503602235137,-21,6,1,3,1,0,-2,0
1280,1280,1503602235144,-19,-6,-3,-2,-1,0,0,3
1281,1281,1503602235152,-36,-11,-1,-7,-2,-1,-3,-17
1282,1282,1503602235166,-11,6,6,0,-2,-2,-1,-7
1283,1283,1503602235174,3,6,-3,0,-2,-1,-1,9
1284,1284,1503602235182,13,-17,-10,-2,-3,-1,-1,-2
1285,1285,1503602235197,17,-6,-5,1,1,0,2,1
1286,1286,1503602235204,-4,-6,1,1,0,-1,0,-5
1287,1287,1503602235212,-25,3,-3,-3,-1,-1,-2,-4
1288,1288,1503602235228,-23,-9,3,-3,2,0,1,-6
1289,1289,1503602235236,41,12,2,1,2,0,0,4
1290,1290,1503602235242,14,19,3,-6,-3,-2,-3,-1
1291,1291,1503602235257,-3,-7,0,4,3,3,-4,-8
1292,1292,1503602235265,-7,-2,-1,0,-1,-3,-4,12
1293,1293,1503602235279,-14,-6,-6,-1,-4,-2,0,-13
1294,1294,1503602235286,-6,-11,-5,1,0,0,-2,-12
1295,1295,1503602235294,2,10,3,-2,-2,-1,-2,4
1296,1296,1503602235295,-2,-2,1,1,-1,-1,-2,-6
1297,1297,1503602235309,-17,-3,-4,-1,-3,-1,1,0
1298,1298,1503602235319,16,4,0,-1,0,-1,-3,7
1299,1299,1503602235325,40,-3,-3,-1,-2,0,0,3
1300,1300,1503602235339,-6,9,5,2,1,1,1,-3
1301,1301,1503602235346,-8,-1,-7,2,-1,-2,-2,-2
1302,1302,1503602235355,-12,-2,1,-3,-4,-2,0,-3
