,Start,End,Ignored
0,1090.0,1170.0,1
1,1363.3333333333333,1430.0,2
2,1706.6666666666667,1790.0,3
3,1920.0,2036.6666666666667,4
4,2390.0,2470.0,1
5,2600.0,2686.6666666666665,2
6,3060.0,3146.6666666666665,3
7,3363.3333333333335,3470.0,4
8,3653.3333333333335,3766.6666666666665,1
9,3963.3333333333335,4076.6666666666665,2
10,4316.666666666667,4390.0,3
11,4580.0,4680.0,4
12,5126.666666666667,5186.666666666667,1
13,5513.333333333333,5583.333333333333,2
14,5946.666666666667,6026.666666666667,3
15,6320.0,6420.0,4
16,6690.0,6773.333333333333,1
17,6930.0,7026.666666666667,2
18,7266.666666666667,7370.0,3
19,7563.333333333333,7633.333333333333,4
20,7866.666666666667,7956.666666666667,1
21,8103.333333333333,8223.333333333334,2
22,8673.333333333334,8743.333333333334,3
23,8906.666666666666,9090.0,4
24,9373.333333333334,9543.333333333334,1
25,9780.0,9870.0,2
26,10136.666666666666,10246.666666666666,3
27,10540.0,10620.0,4
28,10880.0,10640.0,1
29,11123.333333333334,11203.333333333334,2
30,11920.0,11986.666666666666,3
31,12286.666666666666,12373.333333333334,4
32,12623.333333333334,12736.666666666666,1
33,12863.333333333334,12970.0,2
34,13190.0,13253.333333333334,3
35,13570.0,13653.333333333334,4
36,14003.333333333334,14076.666666666666,1
37,14326.666666666666,14413.333333333334,2
38,15013.333333333334,15113.333333333334,3
39,15343.333333333334,15440.0,4
