,Start,End,Ignored
0,766.6666666666666,850.0,4
1,1596.6666666666667,1696.6666666666667,3
2,2516.6666666666665,2603.3333333333335,2
3,3426.6666666666665,3530.0,1
4,4446.666666666667,4550.0,4
5,5986.666666666667,6063.333333333333,3
6,7003.333333333333,7133.333333333333,2
7,7866.666666666667,7943.333333333333,1
8,8830.0,8903.333333333334,4
9,10193.333333333334,10273.333333333334,3
10,11016.666666666666,11083.333333333334,2
11,12020.0,12096.666666666666,1
12,12716.666666666666,12793.333333333334,4
13,13706.666666666666,13820.0,3
14,14720.0,14800.0,2
15,16083.333333333334,16170.0,1
16,16693.333333333332,16793.333333333332,4
17,17306.666666666668,17393.333333333332,3
18,17893.333333333332,17963.333333333332,2
19,18743.333333333332,18816.666666666668,1
20,19283.333333333332,19356.666666666668,4
21,20136.666666666668,20203.333333333332,3
22,20803.333333333332,20913.333333333332,2
23,21470.0,21576.666666666668,1
24,22166.666666666668,22276.666666666668,4
25,22810.0,22910.0,3
26,23310.0,23393.333333333332,2
27,23960.0,24093.333333333332,1
28,24826.666666666668,24926.666666666668,4
29,25660.0,25766.666666666668,3
30,26266.666666666668,26376.666666666668,2
31,27106.666666666668,27206.666666666668,1
32,27970.0,28040.0,4
33,29070.0,29156.666666666668,3
34,29793.333333333332,29886.666666666668,2
35,30660.0,30726.666666666668,1
36,31093.333333333332,31153.333333333332,4
37,31626.666666666668,31693.333333333332,3
38,32323.333333333332,32413.333333333332,2
39,33303.333333333336,33423.333333333336,1
