,Start,End,Ignored
0,1063.3333333333333,1170.0,1
1,1450.0,1660.0,2
2,2016.6666666666667,2110.0,3
3,2700.0,2806.6666666666665,4
4,3326.6666666666665,3446.6666666666665,1
5,3726.6666666666665,4093.3333333333335,2
6,4573.333333333333,4646.666666666667,3
7,5020.0,5146.666666666667,4
8,5460.0,5626.666666666667,1
9,5810.0,6066.666666666667,2
10,6280.0,6666.666666666667,3
11,6880.0,7226.666666666667,4
12,7406.666666666667,7740.0,1
13,7923.333333333333,8420.0,2
14,8713.333333333334,8993.333333333334,3
15,9180.0,9386.666666666666,4
16,9593.333333333334,9843.333333333334,1
17,10296.666666666666,10400.0,2
18,10783.333333333334,10903.333333333334,3
19,11320.0,11510.0,4
20,11886.666666666666,12126.666666666666,1
21,12440.0,12776.666666666666,2
22,13093.333333333334,13270.0,3
23,13513.333333333334,13830.0,4
24,14210.0,14346.666666666666,1
25,14640.0,15000.0,2
26,15213.333333333334,15366.666666666666,3
27,15603.333333333334,15783.333333333334,4
28,16146.666666666666,16273.333333333334,1
29,16580.0,16713.333333333332,2
30,16960.0,17180.0,3
31,17620.0,17803.333333333332,4
32,18416.666666666668,18560.0,1
33,18840.0,19150.0,2
34,19420.0,19653.333333333332,3
35,20060.0,20303.333333333332,4
36,20683.333333333332,20800.0,1
37,21050.0,21350.0,2
38,21576.666666666668,21883.333333333332,3
39,22186.666666666668,22486.666666666668,4
