,Start,End,Ignored
0,973.3333333333334,1040.0,1
1,1710.0,1760.0,2
2,2600.0,2666.6666666666665,3
3,3403.3333333333335,3470.0,4
4,4236.666666666667,4296.666666666667,1
5,5186.666666666667,5233.333333333333,2
6,6100.0,6163.333333333333,3
7,6976.666666666667,7040.0,4
8,7886.666666666667,7940.0,1
9,9140.0,9243.333333333334,2
10,10053.333333333334,10113.333333333334,3
11,11060.0,11123.333333333334,4
12,12140.0,12206.666666666666,1
13,13066.666666666666,13123.333333333334,2
14,13836.666666666666,13900.0,3
15,14716.666666666666,14770.0,4
16,15560.0,15606.666666666666,1
17,16690.0,16756.666666666668,2
18,17960.0,18003.333333333332,3
19,19170.0,19223.333333333332,4
20,19926.666666666668,19976.666666666668,1
21,20566.666666666668,20613.333333333332,2
22,21533.333333333332,21586.666666666668,3
23,22276.666666666668,22336.666666666668,4
24,23040.0,23093.333333333332,1
25,24120.0,24183.333333333332,2
26,25133.333333333332,25180.0,3
27,25830.0,25880.0,4
28,26590.0,26640.0,1
29,27643.333333333332,27720.0,2
30,28453.333333333332,28520.0,3
31,29640.0,29693.333333333332,4
32,30193.333333333332,30256.666666666668,1
33,31150.0,31186.666666666668,2
34,32506.666666666668,32566.666666666668,3
35,33550.0,33616.666666666664,4
36,34726.666666666664,34783.333333333336,1
37,35560.0,35616.666666666664,2
38,36533.333333333336,36600.0,3
39,37816.666666666664,37876.666666666664,4
