,Start,End,Ignored
0,1056.6666666666667,1196.6666666666667,1
1,1530.0,1706.6666666666667,2
2,2183.3333333333335,2426.6666666666665,3
3,2903.3333333333335,3203.3333333333335,4
4,3676.6666666666665,3983.3333333333335,1
5,4286.666666666667,4630.0,2
6,4906.666666666667,5413.333333333333,3
7,5646.666666666667,6080.0,4
8,6873.333333333333,7083.333333333333,1
9,7346.666666666667,7683.333333333333,2
10,7946.666666666667,8436.666666666666,3
11,9006.666666666666,9206.666666666666,4
12,9440.0,9600.0,1
13,9833.333333333334,10066.666666666666,2
14,10400.0,10736.666666666666,3
15,11283.333333333334,11593.333333333334,4
16,12133.333333333334,12283.333333333334,1
17,12516.666666666666,12760.0,2
18,13160.0,13480.0,3
19,13820.0,14146.666666666666,4
20,14546.666666666666,14886.666666666666,1
21,15316.666666666666,15466.666666666666,2
22,15800.0,15933.333333333334,3
23,16163.333333333334,16416.666666666668,4
24,16716.666666666668,17020.0,1
25,17520.0,17886.666666666668,2
26,18286.666666666668,18520.0,3
27,18920.0,19096.666666666668,4
28,19363.333333333332,19570.0,1
29,20170.0,20270.0,2
30,20806.666666666668,21040.0,3
31,21673.333333333332,21863.333333333332,4
32,22163.333333333332,22296.666666666668,1
33,22730.0,22873.333333333332,2
34,23506.666666666668,23606.666666666668,3
35,23950.0,24233.333333333332,4
36,24533.333333333332,24720.0,1
37,25193.333333333332,25350.0,2
38,25550.0,25756.666666666668,3
39,26093.333333333332,26313.333333333332,4
